"Accession","X.10lgP","X.Unique","X.Spec.Sample.1","X.Spec.Sample.2","X.Spec.Sample.3","X.Spec.Sample.4","X.Spec.Sample.5","PTM","Description","ProteinID","Accession.Number","Accession.New","MouseGeneName"
"P05201|AATC_MOUSE",219.24,10,6,2,3,4,6,"Carbamidomethylation; Deamidation (NQ)","Aspartate aminotransferase  cytoplasmic OS=Mus musculus GN=Got1 PE=1 SV=3","P05201","AATC_MOUSE","AATC_MOUSE","Got1"
"Q9D8W5|PSD12_MOUSE",219.06,8,7,1,6,2,2,"","26S proteasome non-ATPase regulatory subunit 12 OS=Mus musculus GN=Psmd12 PE=1 SV=4","Q9D8W5","PSD12_MOUSE","PSD12_MOUSE","Psmd12"
"Q3THE2|ML12B_MOUSE",218.3,4,4,4,7,7,7,"Deamidation (NQ)","Myosin regulatory light chain 12B OS=Mus musculus GN=Myl12b PE=1 SV=2","Q3THE2","ML12B_MOUSE","ML12B_MOUSE","Myl12b"
"Q8R010|AIMP2_MOUSE",218.13,6,5,1,1,3,1,"Deamidation (NQ)","Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Mus musculus GN=Aimp2 PE=1 SV=2","Q8R010","AIMP2_MOUSE","AIMP2_MOUSE","Aimp2"
"Q8CAQ8|MIC60_MOUSE",217.76,9,0,1,4,5,2,"Carbamidomethylation","MICOS complex subunit Mic60 OS=Mus musculus GN=Immt PE=1 SV=1","Q8CAQ8","MIC60_MOUSE","MIC60_MOUSE","Immt"
"P35979|RL12_MOUSE",217.32,7,8,8,7,8,7,"Carbamidomethylation","60S ribosomal protein L12 OS=Mus musculus GN=Rpl12 PE=1 SV=2","P35979","RL12_MOUSE","RL12_MOUSE","Rpl12"
"P32921|SYWC_MOUSE",217.3,10,6,2,5,5,3,"Carbamidomethylation","Tryptophan--tRNA ligase  cytoplasmic OS=Mus musculus GN=Wars PE=1 SV=2","P32921","SYWC_MOUSE","SYWC_MOUSE","Wars"
"Q9D0E1|HNRPM_MOUSE",217.2,5,6,3,4,3,4,"Carbamidomethylation; Deamidation (NQ)","Heterogeneous nuclear ribonucleoprotein M OS=Mus musculus GN=Hnrnpm PE=1 SV=3","Q9D0E1","HNRPM_MOUSE","HNRPM_MOUSE","Hnrnpm"
"Q9CZ44|NSF1C_MOUSE",217.13,6,4,5,2,2,3,"","NSFL1 cofactor p47 OS=Mus musculus GN=Nsfl1c PE=1 SV=1","Q9CZ44","NSF1C_MOUSE","NSF1C_MOUSE","Nsfl1c"
"P47791|GSHR_MOUSE",217.06,7,2,2,5,2,7,"Carbamidomethylation","Glutathione reductase  mitochondrial OS=Mus musculus GN=Gsr PE=1 SV=3","P47791","GSHR_MOUSE","GSHR_MOUSE","Gsr"
"Q62188|DPYL3_MOUSE",216.97,6,5,3,1,5,4,"Carbamidomethylation; Deamidation (NQ)","Dihydropyrimidinase-related protein 3 OS=Mus musculus GN=Dpysl3 PE=1 SV=1","Q62188","DPYL3_MOUSE","DPYL3_MOUSE","Dpysl3"
"P62192|PRS4_MOUSE",216.27,6,4,3,5,3,2,"","26S proteasome regulatory subunit 4 OS=Mus musculus GN=Psmc1 PE=1 SV=1","P62192","PRS4_MOUSE","PRS4_MOUSE","Psmc1"
"O89079|COPE_MOUSE",215.71,6,7,7,3,3,4,"Carbamidomethylation; Deamidation (NQ)","Coatomer subunit epsilon OS=Mus musculus GN=Cope PE=1 SV=3","O89079","COPE_MOUSE","COPE_MOUSE","Cope"
"Q8BL66|EEA1_MOUSE",215.53,9,2,4,2,3,5,"Carbamidomethylation; Deamidation (NQ)","Early endosome antigen 1 OS=Mus musculus GN=Eea1 PE=1 SV=2","Q8BL66","EEA1_MOUSE","EEA1_MOUSE","Eea1"
"P07742|RIR1_MOUSE",215.49,8,4,1,5,1,3,"Carbamidomethylation","Ribonucleoside-diphosphate reductase large subunit OS=Mus musculus GN=Rrm1 PE=1 SV=2","P07742","RIR1_MOUSE","RIR1_MOUSE","Rrm1"
"Q78ZA7|NP1L4_MOUSE",215.35,5,4,3,5,3,5,"Carbamidomethylation; Deamidation (NQ)","Nucleosome assembly protein 1-like 4 OS=Mus musculus GN=Nap1l4 PE=1 SV=1","Q78ZA7","NP1L4_MOUSE","NP1L4_MOUSE","Nap1l4"
"P20108|PRDX3_MOUSE",214.86,8,5,5,5,6,4,"Carbamidomethylation; Deamidation (NQ)","Thioredoxin-dependent peroxide reductase  mitochondrial OS=Mus musculus GN=Prdx3 PE=1 SV=1","P20108","PRDX3_MOUSE","PRDX3_MOUSE","Prdx3"
"Q921M3|SF3B3_MOUSE",214.55,8,3,5,3,4,4,"Carbamidomethylation","Splicing factor 3B subunit 3 OS=Mus musculus GN=Sf3b3 PE=1 SV=1","Q921M3","SF3B3_MOUSE","SF3B3_MOUSE","Sf3b3"
"Q6PDI5|ECM29_MOUSE",214.09,11,6,3,4,1,5,"Carbamidomethylation; Oxidation (M); Deamidation (NQ)","Proteasome-associated protein ECM29 homolog OS=Mus musculus GN=Ecm29 PE=1 SV=3","Q6PDI5","ECM29_MOUSE","ECM29_MOUSE","Ecm29"
"Q61753|SERA_MOUSE",213.67,7,5,3,3,4,3,"Carbamidomethylation","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3","Q61753","SERA_MOUSE","SERA_MOUSE","Phgdh"
"Q61656|DDX5_MOUSE",213.63,9,4,4,7,4,5,"Carbamidomethylation","Probable ATP-dependent RNA helicase DDX5 OS=Mus musculus GN=Ddx5 PE=1 SV=2","Q61656","DDX5_MOUSE","DDX5_MOUSE","Ddx5"
"Q7TNP2|2AAB_MOUSE",213.59,2,7,4,4,4,5,"Carbamidomethylation; Deamidation (NQ)","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Mus musculus GN=Ppp2r1b PE=1 SV=2","Q7TNP2","2AAB_MOUSE","2AAB_MOUSE","Ppp2r1b"
"Q61425|HCDH_MOUSE",213.48,8,5,4,3,4,3,"Carbamidomethylation","Hydroxyacyl-coenzyme A dehydrogenase  mitochondrial OS=Mus musculus GN=Hadh PE=1 SV=2","Q61425","HCDH_MOUSE","HCDH_MOUSE","Hadh"
"P97855|G3BP1_MOUSE",213.48,7,11,2,9,9,2,"Deamidation (NQ)","Ras GTPase-activating protein-binding protein 1 OS=Mus musculus GN=G3bp1 PE=1 SV=1","P97855","G3BP1_MOUSE","G3BP1_MOUSE","G3bp1"
"P56959|FUS_MOUSE",213.34,7,5,3,3,3,3,"Carbamidomethylation","RNA-binding protein FUS OS=Mus musculus GN=Fus PE=1 SV=1","P56959","FUS_MOUSE","FUS_MOUSE","Fus"
"P68433|H31_MOUSE",212.5,2,16,10,16,16,22,"Carbamidomethylation; Oxidation (M); Deamidation (NQ)","Histone H3.1 OS=Mus musculus GN=Hist1h3a PE=1 SV=2","P68433","H31_MOUSE","H31_MOUSE","Hist1h3a"
"Q61576|FKB10_MOUSE",212.39,7,5,2,2,3,1,"Carbamidomethylation; Deamidation (NQ)","Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Mus musculus GN=Fkbp10 PE=1 SV=2","Q61576","FKB10_MOUSE","FKB10_MOUSE","Fkbp10"
"Q6P1B1|XPP1_MOUSE",212.04,7,2,3,6,3,2,"Carbamidomethylation","Xaa-Pro aminopeptidase 1 OS=Mus musculus GN=Xpnpep1 PE=1 SV=1","Q6P1B1","XPP1_MOUSE","XPP1_MOUSE","Xpnpep1"
"O08810|U5S1_MOUSE",212.04,10,4,2,3,5,4,"Carbamidomethylation","116 kDa U5 small nuclear ribonucleoprotein component OS=Mus musculus GN=Eftud2 PE=1 SV=1","O08810","U5S1_MOUSE","U5S1_MOUSE","Eftud2"
"Q9R0P5|DEST_MOUSE",211.94,9,9,5,6,8,9,"Carbamidomethylation","Destrin OS=Mus musculus GN=Dstn PE=1 SV=3","Q9R0P5","DEST_MOUSE","DEST_MOUSE","Dstn"
"Q61545|EWS_MOUSE",211.93,7,2,5,2,1,1,"Carbamidomethylation","RNA-binding protein EWS OS=Mus musculus GN=Ewsr1 PE=1 SV=2","Q61545","EWS_MOUSE","EWS_MOUSE","Ewsr1"
"P10639|THIO_MOUSE",211.74,10,10,16,2,6,18,"Carbamidomethylation","Thioredoxin OS=Mus musculus GN=Txn PE=1 SV=3","P10639","THIO_MOUSE","THIO_MOUSE","Txn"
"P17426|AP2A1_MOUSE",211.41,4,5,2,3,9,4,"Carbamidomethylation; Deamidation (NQ)","AP-2 complex subunit alpha-1 OS=Mus musculus GN=Ap2a1 PE=1 SV=1","P17426","AP2A1_MOUSE","AP2A1_MOUSE","Ap2a1"
"Q9WUM4|COR1C_MOUSE",211.4,8,5,3,3,4,1,"Carbamidomethylation; Deamidation (NQ)","Coronin-1C OS=Mus musculus GN=Coro1c PE=1 SV=2","Q9WUM4","COR1C_MOUSE","COR1C_MOUSE","Coro1c"
"P60229|EIF3E_MOUSE",211.34,11,6,1,7,5,5,"Carbamidomethylation; Deamidation (NQ)","Eukaryotic translation initiation factor 3 subunit E OS=Mus musculus GN=Eif3e PE=1 SV=1","P60229","EIF3E_MOUSE","EIF3E_MOUSE","Eif3e"
"Q501J6|DDX17_MOUSE",211.26,10,6,2,8,5,4,"Carbamidomethylation; Deamidation (NQ)","Probable ATP-dependent RNA helicase DDX17 OS=Mus musculus GN=Ddx17 PE=1 SV=1","Q501J6","DDX17_MOUSE","DDX17_MOUSE","Ddx17"
"Q91ZJ5|UGPA_MOUSE",211.12,8,4,3,2,2,5,"","UTP--glucose-1-phosphate uridylyltransferase OS=Mus musculus GN=Ugp2 PE=1 SV=3","Q91ZJ5","UGPA_MOUSE","UGPA_MOUSE","Ugp2"
"Q9WV55|VAPA_MOUSE",211.05,7,7,9,4,7,6,"","Vesicle-associated membrane protein-associated protein A OS=Mus musculus GN=Vapa PE=1 SV=2","Q9WV55","VAPA_MOUSE","VAPA_MOUSE","Vapa"
"Q08857|CD36_MOUSE",211.04,10,1,1,0,9,2,"Carbamidomethylation","Platelet glycoprotein 4 OS=Mus musculus GN=Cd36 PE=1 SV=2","Q08857","CD36_MOUSE","CD36_MOUSE","Cd36"
"P45952|ACADM_MOUSE",210.62,10,5,4,5,3,6,"Carbamidomethylation","Medium-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acadm PE=1 SV=1","P45952","ACADM_MOUSE","ACADM_MOUSE","Acadm"
"P25444|RS2_MOUSE",210.59,10,13,8,6,6,8,"Carbamidomethylation; Deamidation (NQ)","40S ribosomal protein S2 OS=Mus musculus GN=Rps2 PE=1 SV=3","P25444","RS2_MOUSE","RS2_MOUSE","Rps2"
"P63094|GNAS2_MOUSE",210.34,7,5,5,6,5,5,"Carbamidomethylation","Guanine nucleotide-binding protein G(s) subunit alpha isoforms short OS=Mus musculus GN=Gnas PE=1 SV=1","P63094","GNAS2_MOUSE","GNAS2_MOUSE","Gnas"
"Q6R0H7|GNAS1_MOUSE",210.34,7,5,5,6,5,5,"Carbamidomethylation","Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas OS=Mus musculus GN=Gnas PE=1 SV=1","Q6R0H7","GNAS1_MOUSE","GNAS1_MOUSE","Gnas"
"Q9DBG5|PLIN3_MOUSE",210.19,6,2,3,2,4,3,"","Perilipin-3 OS=Mus musculus GN=Plin3 PE=1 SV=1","Q9DBG5","PLIN3_MOUSE","PLIN3_MOUSE","Plin3"
"P47911|RL6_MOUSE",209.86,8,7,7,6,10,8,"","60S ribosomal protein L6 OS=Mus musculus GN=Rpl6 PE=1 SV=3","P47911","RL6_MOUSE","RL6_MOUSE","Rpl6"
"Q60668|HNRPD_MOUSE",209.54,6,5,5,4,4,4,"Carbamidomethylation","Heterogeneous nuclear ribonucleoprotein D0 OS=Mus musculus GN=Hnrnpd PE=1 SV=2","Q60668","HNRPD_MOUSE","HNRPD_MOUSE","Hnrnpd"
"P26516|PSMD7_MOUSE",209.15,8,7,3,7,3,2,"Deamidation (NQ)","26S proteasome non-ATPase regulatory subunit 7 OS=Mus musculus GN=Psmd7 PE=1 SV=2","P26516","PSMD7_MOUSE","PSMD7_MOUSE","Psmd7"
"Q02819|NUCB1_MOUSE",209.11,9,4,8,1,2,4,"","Nucleobindin-1 OS=Mus musculus GN=Nucb1 PE=1 SV=2","Q02819","NUCB1_MOUSE","NUCB1_MOUSE","Nucb1"
"Q8CGK3|LONM_MOUSE",209.09,8,5,2,4,3,4,"Carbamidomethylation; Deamidation (NQ)","Lon protease homolog  mitochondrial OS=Mus musculus GN=Lonp1 PE=1 SV=2","Q8CGK3","LONM_MOUSE","LONM_MOUSE","Lonp1"
"Q8BH97|RCN3_MOUSE",209.01,6,6,6,1,5,5,"","Reticulocalbin-3 OS=Mus musculus GN=Rcn3 PE=1 SV=1","Q8BH97","RCN3_MOUSE","RCN3_MOUSE","Rcn3"
"Q8K1M6|DNM1L_MOUSE",208.93,8,4,1,3,5,3,"Carbamidomethylation","Dynamin-1-like protein OS=Mus musculus GN=Dnm1l PE=1 SV=2","Q8K1M6","DNM1L_MOUSE","DNM1L_MOUSE","Dnm1l"
"P11276|FINC_MOUSE",208.87,9,1,5,3,0,1,"Carbamidomethylation; Deamidation (NQ)","Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4","P11276","FINC_MOUSE","FINC_MOUSE","Fn1"
"P37804|TAGL_MOUSE",208.34,10,9,5,7,9,8,"Carbamidomethylation","Transgelin OS=Mus musculus GN=Tagln PE=1 SV=3","P37804","TAGL_MOUSE","TAGL_MOUSE","Tagln"
"D3Z7P3|GLSK_MOUSE",208.3,7,4,1,2,4,1,"Carbamidomethylation","Glutaminase kidney isoform  mitochondrial OS=Mus musculus GN=Gls PE=1 SV=1","D3Z7P3","GLSK_MOUSE","GLSK_MOUSE","Gls"
"Q6ZWV3|RL10_MOUSE",208.29,6,4,5,5,5,3,"Carbamidomethylation","60S ribosomal protein L10 OS=Mus musculus GN=Rpl10 PE=1 SV=3","Q6ZWV3","RL10_MOUSE","RL10_MOUSE","Rpl10"
"Q91VH2|SNX9_MOUSE",208.22,7,4,3,4,1,2,"Carbamidomethylation","Sorting nexin-9 OS=Mus musculus GN=Snx9 PE=1 SV=1","Q91VH2","SNX9_MOUSE","SNX9_MOUSE","Snx9"
"Q9DBH5|LMAN2_MOUSE",208.12,8,6,4,4,3,3,"Carbamidomethylation","Vesicular integral-membrane protein VIP36 OS=Mus musculus GN=Lman2 PE=1 SV=2","Q9DBH5","LMAN2_MOUSE","LMAN2_MOUSE","Lman2"
"P97461|RS5_MOUSE",207.97,7,3,4,3,3,6,"Carbamidomethylation","40S ribosomal protein S5 OS=Mus musculus GN=Rps5 PE=1 SV=3","P97461","RS5_MOUSE","RS5_MOUSE","Rps5"
"A2A432|CUL4B_MOUSE",207.59,9,4,1,3,5,1,"Carbamidomethylation; Deamidation (NQ)","Cullin-4B OS=Mus musculus GN=Cul4b PE=1 SV=1","A2A432","CUL4B_MOUSE","CUL4B_MOUSE","Cul4b"
"Q64152|BTF3_MOUSE",207.1,4,2,2,1,1,2,"","Transcription factor BTF3 OS=Mus musculus GN=Btf3 PE=1 SV=3","Q64152","BTF3_MOUSE","BTF3_MOUSE","Btf3"
"P50544|ACADV_MOUSE",207.08,8,3,1,5,1,1,"Deamidation (NQ)","Very long-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acadvl PE=1 SV=3","P50544","ACADV_MOUSE","ACADV_MOUSE","Acadvl"
"Q8BP92|RCN2_MOUSE",206.96,6,3,4,2,4,3,"","Reticulocalbin-2 OS=Mus musculus GN=Rcn2 PE=1 SV=1","Q8BP92","RCN2_MOUSE","RCN2_MOUSE","Rcn2"
"P46471|PRS7_MOUSE",206.92,8,5,2,3,2,3,"","26S proteasome regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5","P46471","PRS7_MOUSE","PRS7_MOUSE","Psmc2"
"Q922B2|SYDC_MOUSE",206.82,8,2,3,6,3,3,"Carbamidomethylation","Aspartate--tRNA ligase  cytoplasmic OS=Mus musculus GN=Dars PE=1 SV=2","Q922B2","SYDC_MOUSE","SYDC_MOUSE","Dars"
"P42669|PURA_MOUSE",206.78,5,2,1,2,1,3,"","Transcriptional activator protein Pur-alpha OS=Mus musculus GN=Pura PE=1 SV=1","P42669","PURA_MOUSE","PURA_MOUSE","Pura"
"P16110|LEG3_MOUSE",206.5,11,12,5,9,7,12,"Deamidation (NQ)","Galectin-3 OS=Mus musculus GN=Lgals3 PE=1 SV=3","P16110","LEG3_MOUSE","LEG3_MOUSE","Lgals3"
"Q8CHH9|SEPT8_MOUSE",206.24,6,5,5,7,5,4,"Carbamidomethylation; Oxidation (M); Deamidation (NQ)","Septin-8 OS=Mus musculus GN=Sept8 PE=1 SV=4","Q8CHH9","SEPT8_MOUSE","SEPT8_MOUSE","Sept8"
"O88456|CPNS1_MOUSE",205.99,6,2,3,2,6,7,"Carbamidomethylation; Deamidation (NQ)","Calpain small subunit 1 OS=Mus musculus GN=Capns1 PE=1 SV=1","O88456","CPNS1_MOUSE","CPNS1_MOUSE","Capns1"
"Q9D0M3|CY1_MOUSE",205.17,6,5,3,2,2,4,"Carbamidomethylation","Cytochrome c1  heme protein  mitochondrial OS=Mus musculus GN=Cyc1 PE=1 SV=1","Q9D0M3","CY1_MOUSE","CY1_MOUSE","Cyc1"
"P29788|VTNC_MOUSE",205,5,3,5,4,2,3,"Carbamidomethylation","Vitronectin OS=Mus musculus GN=Vtn PE=1 SV=2","P29788","VTNC_MOUSE","VTNC_MOUSE","Vtn"
"Q9DC51|GNAI3_MOUSE",204.95,2,4,12,18,10,13,"Carbamidomethylation","Guanine nucleotide-binding protein G(k) subunit alpha OS=Mus musculus GN=Gnai3 PE=1 SV=3","Q9DC51","GNAI3_MOUSE","GNAI3_MOUSE","Gnai3"
"Q9DBS1|TMM43_MOUSE",204.94,6,6,4,3,3,5,"","Transmembrane protein 43 OS=Mus musculus GN=Tmem43 PE=1 SV=1","Q9DBS1","TMM43_MOUSE","TMM43_MOUSE","Tmem43"
"Q9CQ60|6PGL_MOUSE",204.27,7,3,3,0,2,4,"Carbamidomethylation","6-phosphogluconolactonase OS=Mus musculus GN=Pgls PE=1 SV=1","Q9CQ60","6PGL_MOUSE","6PGL_MOUSE","Pgls"
"P48024|EIF1_MOUSE",204.03,7,4,1,4,5,3,"Carbamidomethylation; Deamidation (NQ)","Eukaryotic translation initiation factor 1 OS=Mus musculus GN=Eif1 PE=1 SV=2","P48024","EIF1_MOUSE","EIF1_MOUSE","Eif1"
"Q8BML9|SYQ_MOUSE",204.02,7,7,3,2,2,4,"Carbamidomethylation; Deamidation (NQ)","Glutamine--tRNA ligase OS=Mus musculus GN=Qars PE=1 SV=1","Q8BML9","SYQ_MOUSE","SYQ_MOUSE","Qars"
"Q91VC3|IF4A3_MOUSE",203.95,5,6,4,6,1,1,"Carbamidomethylation","Eukaryotic initiation factor 4A-III OS=Mus musculus GN=Eif4a3 PE=1 SV=3","Q91VC3","IF4A3_MOUSE","IF4A3_MOUSE","Eif4a3"
"Q9Z1Z2|STRAP_MOUSE",203.8,7,4,3,1,1,2,"Carbamidomethylation","Serine-threonine kinase receptor-associated protein OS=Mus musculus GN=Strap PE=1 SV=2","Q9Z1Z2","STRAP_MOUSE","STRAP_MOUSE","Strap"
"Q9CX86|ROA0_MOUSE",203.51,6,3,2,1,4,5,"Carbamidomethylation","Heterogeneous nuclear ribonucleoprotein A0 OS=Mus musculus GN=Hnrnpa0 PE=1 SV=1","Q9CX86","ROA0_MOUSE","ROA0_MOUSE","Hnrnpa0"
"P39054|DYN2_MOUSE",203.38,9,2,1,4,2,3,"Carbamidomethylation","Dynamin-2 OS=Mus musculus GN=Dnm2 PE=1 SV=2","P39054","DYN2_MOUSE","DYN2_MOUSE","Dnm2"
"Q9CPW4|ARPC5_MOUSE",203.04,3,2,1,4,3,3,"Carbamidomethylation","Actin-related protein 2/3 complex subunit 5 OS=Mus musculus GN=Arpc5 PE=1 SV=3","Q9CPW4","ARPC5_MOUSE","ARPC5_MOUSE","Arpc5"
"P68037|UB2L3_MOUSE",202.93,5,7,4,4,5,6,"Carbamidomethylation; Deamidation (NQ)","Ubiquitin-conjugating enzyme E2 L3 OS=Mus musculus GN=Ube2l3 PE=1 SV=1","P68037","UB2L3_MOUSE","UB2L3_MOUSE","Ube2l3"
"P12787|COX5A_MOUSE",202.25,10,3,5,2,7,4,"","Cytochrome c oxidase subunit 5A  mitochondrial OS=Mus musculus GN=Cox5a PE=1 SV=2","P12787","COX5A_MOUSE","COX5A_MOUSE","Cox5a"
"Q91YH5|ATLA3_MOUSE",201.87,6,3,1,2,4,4,"Carbamidomethylation","Atlastin-3 OS=Mus musculus GN=Atl3 PE=1 SV=1","Q91YH5","ATLA3_MOUSE","ATLA3_MOUSE","Atl3"
"P51174|ACADL_MOUSE",201.67,11,5,6,3,7,8,"Carbamidomethylation","Long-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acadl PE=1 SV=2","P51174","ACADL_MOUSE","ACADL_MOUSE","Acadl"
"P46978|STT3A_MOUSE",201.52,10,6,2,4,3,4,"","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Mus musculus GN=Stt3a PE=1 SV=1","P46978","STT3A_MOUSE","STT3A_MOUSE","Stt3a"
"Q7TSV4|PGM2_MOUSE",201.47,9,2,7,0,0,3,"Carbamidomethylation; Deamidation (NQ)","Phosphoglucomutase-2 OS=Mus musculus GN=Pgm2 PE=1 SV=1","Q7TSV4","PGM2_MOUSE","PGM2_MOUSE","Pgm2"
"Q99K48|NONO_MOUSE",201.31,7,3,5,1,5,5,"Carbamidomethylation; Deamidation (NQ)","Non-POU domain-containing octamer-binding protein OS=Mus musculus GN=Nono PE=1 SV=3","Q99K48","NONO_MOUSE","NONO_MOUSE","Nono"
"Q9JL35|HMGN5_MOUSE",201.25,6,5,3,4,1,4,"","High mobility group nucleosome-binding domain-containing protein 5 OS=Mus musculus GN=Hmgn5 PE=1 SV=2","Q9JL35","HMGN5_MOUSE","HMGN5_MOUSE","Hmgn5"
"Q91VD9|NDUS1_MOUSE",200.43,7,2,3,3,2,6,"Carbamidomethylation; Deamidation (NQ)","NADH-ubiquinone oxidoreductase 75 kDa subunit  mitochondrial OS=Mus musculus GN=Ndufs1 PE=1 SV=2","Q91VD9","NDUS1_MOUSE","NDUS1_MOUSE","Ndufs1"
"P97449|AMPN_MOUSE",200.34,8,3,0,3,5,2,"Carbamidomethylation","Aminopeptidase N OS=Mus musculus GN=Anpep PE=1 SV=4","P97449","AMPN_MOUSE","AMPN_MOUSE","Anpep"
"Q791V5|MTCH2_MOUSE",200.14,5,2,3,2,4,5,"Carbamidomethylation","Mitochondrial carrier homolog 2 OS=Mus musculus GN=Mtch2 PE=1 SV=1","Q791V5","MTCH2_MOUSE","MTCH2_MOUSE","Mtch2"
"Q61543|GSLG1_MOUSE",200.13,6,2,4,2,4,2,"Carbamidomethylation; Deamidation (NQ)","Golgi apparatus protein 1 OS=Mus musculus GN=Glg1 PE=1 SV=1","Q61543","GSLG1_MOUSE","GSLG1_MOUSE","Glg1"
"P39447|ZO1_MOUSE",200.06,10,1,4,1,3,4,"","Tight junction protein ZO-1 OS=Mus musculus GN=Tjp1 PE=1 SV=2","P39447","ZO1_MOUSE","ZO1_MOUSE","Tjp1"
"P0DOV1|IFI5B_MOUSE",199.53,3,1,3,1,2,3,"Carbamidomethylation","Interferon-activable protein 205-B OS=Mus musculus GN=Mnda PE=1 SV=1","P0DOV1","IFI5B_MOUSE","IFI5B_MOUSE","Mnda"
"Q921T2|TOIP1_MOUSE",199.44,9,6,5,5,4,4,"Carbamidomethylation; Deamidation (NQ)","Torsin-1A-interacting protein 1 OS=Mus musculus GN=Tor1aip1 PE=1 SV=3","Q921T2","TOIP1_MOUSE","TOIP1_MOUSE","Tor1aip1"
"Q8VDW0|DX39A_MOUSE",198.9,3,5,4,1,5,3,"Carbamidomethylation","ATP-dependent RNA helicase DDX39A OS=Mus musculus GN=Ddx39a PE=1 SV=1","Q8VDW0","DX39A_MOUSE","DX39A_MOUSE","Ddx39a"
"Q99JI4|PSMD6_MOUSE",198.69,7,5,5,3,5,1,"Carbamidomethylation","26S proteasome non-ATPase regulatory subunit 6 OS=Mus musculus GN=Psmd6 PE=1 SV=1","Q99JI4","PSMD6_MOUSE","PSMD6_MOUSE","Psmd6"
"O88685|PRS6A_MOUSE",198.6,7,5,2,6,3,3,"Carbamidomethylation; Oxidation (M)","26S proteasome regulatory subunit 6A OS=Mus musculus GN=Psmc3 PE=1 SV=2","O88685","PRS6A_MOUSE","PRS6A_MOUSE","Psmc3"
"O54724|CAVN1_MOUSE",198.39,5,1,3,0,7,5,"Deamidation (NQ)","Caveolae-associated protein 1 OS=Mus musculus GN=Cavin1 PE=1 SV=1","O54724","CAVN1_MOUSE","CAVN1_MOUSE","Cavin1"
"Q9WVJ2|PSD13_MOUSE",198.24,8,4,5,6,3,4,"Carbamidomethylation; Deamidation (NQ)","26S proteasome non-ATPase regulatory subunit 13 OS=Mus musculus GN=Psmd13 PE=1 SV=1","Q9WVJ2","PSD13_MOUSE","PSD13_MOUSE","Psmd13"
"Q64521|GPDM_MOUSE",198.24,8,4,4,2,4,1,"Carbamidomethylation; Deamidation (NQ)","Glycerol-3-phosphate dehydrogenase  mitochondrial OS=Mus musculus GN=Gpd2 PE=1 SV=2","Q64521","GPDM_MOUSE","GPDM_MOUSE","Gpd2"
"Q9JIF0|ANM1_MOUSE",198.02,10,6,2,4,4,2,"Carbamidomethylation","Protein arginine N-methyltransferase 1 OS=Mus musculus GN=Prmt1 PE=1 SV=1","Q9JIF0","ANM1_MOUSE","ANM1_MOUSE","Prmt1"
"P51859|HDGF_MOUSE",197.91,4,2,3,0,1,4,"","Hepatoma-derived growth factor OS=Mus musculus GN=Hdgf PE=1 SV=2","P51859","HDGF_MOUSE","HDGF_MOUSE","Hdgf"
"P18572|BASI_MOUSE",197.9,6,3,3,4,4,6,"Carbamidomethylation","Basigin OS=Mus musculus GN=Bsg PE=1 SV=2","P18572","BASI_MOUSE","BASI_MOUSE","Bsg"
"O70194|EIF3D_MOUSE",197.85,6,4,1,2,4,2,"Carbamidomethylation","Eukaryotic translation initiation factor 3 subunit D OS=Mus musculus GN=Eif3d PE=1 SV=2","O70194","EIF3D_MOUSE","EIF3D_MOUSE","Eif3d"
"P54728|RD23B_MOUSE",197.77,6,7,3,3,2,1,"Carbamidomethylation","UV excision repair protein RAD23 homolog B OS=Mus musculus GN=Rad23b PE=1 SV=2","P54728","RD23B_MOUSE","RD23B_MOUSE","Rad23b"
"Q99KV1|DJB11_MOUSE",197.74,6,3,2,3,4,6,"Carbamidomethylation","DnaJ homolog subfamily B member 11 OS=Mus musculus GN=Dnajb11 PE=1 SV=1","Q99KV1","DJB11_MOUSE","DJB11_MOUSE","Dnajb11"
"P42225|STAT1_MOUSE",197.45,9,2,6,1,3,3,"Deamidation (NQ)","Signal transducer and activator of transcription 1 OS=Mus musculus GN=Stat1 PE=1 SV=1","P42225","STAT1_MOUSE","STAT1_MOUSE","Stat1"
"Q8CIN4|PAK2_MOUSE",197.25,4,3,2,1,3,1,"Carbamidomethylation","Serine/threonine-protein kinase PAK 2 OS=Mus musculus GN=Pak2 PE=1 SV=1","Q8CIN4","PAK2_MOUSE","PAK2_MOUSE","Pak2"
"Q3THW5|H2AV_MOUSE",197.23,7,7,4,5,11,13,"","Histone H2A.V OS=Mus musculus GN=H2afv PE=1 SV=3","Q3THW5","H2AV_MOUSE","H2AV_MOUSE","H2afv"
